baseMean,log2FoldChange,padj,seed_ortholog,evalue,evalue,score,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KO definition,KEGG_Pathway,significant
1842.83956991014,1.37249868579732,4.26818881037069e-05,203124.Tery_2807,0.0,0.0,414.8,1119.0,"COG3225@1|root,COG3225@2|Bacteria,1G0JN@1117|Cyanobacteria,1H8SY@1150|Oscillatoriales",1117|Cyanobacteria,N,"transport system involved in gliding motility, auxiliary component",-,-,-,-,gliding motility-associatede transport system auxiliary component,-,Significant
543.65024396345,1.376343495297,0.0040244988993828,203124.Tery_4308,0.0,0.0,,1115.0,"COG3591@1|root,COG3591@2|Bacteria",2|Bacteria,E,Belongs to the peptidase S1B family,-,-,-,-,,-,Significant
634.0156417378,1.38048196772683,0.0020841110328405,203124.Tery_3567,0.0,2.2600000000000003e-208,212.5,576.0,"COG1073@1|root,COG1073@2|Bacteria,1G1YP@1117|Cyanobacteria,1H80J@1150|Oscillatoriales",1117|Cyanobacteria,S,Alpha beta,-,-,-,ko:K06889,abhydrolase domain-containing protein 13 [EC:3.-.-.-],-,Significant
744.333243248179,1.39117424515456,0.0285265809996977,203124.Tery_2853,0.0,0.0,176.2,1996.0,"COG0457@1|root,COG4421@1|root,COG0457@2|Bacteria,COG4421@2|Bacteria,1G2V7@1117|Cyanobacteria,1H9R5@1150|Oscillatoriales",1117|Cyanobacteria,G,TPR repeat Sel1-like repeat Tetratricopeptide TPR_3 Tetratricopeptide TPR_2,-,-,-,-,protein O-GlcNAc transferase [EC:2.4.1.255],-,Significant
3445.04494612194,1.39336884962307,0.0004141807646049,203124.Tery_1600,3.1e-96,3.76e-75,,225.0,"COG3937@1|root,COG3937@2|Bacteria,1G7UV@1117|Cyanobacteria,1HC35@1150|Oscillatoriales",1117|Cyanobacteria,S,COGs COG3937 conserved,-,-,-,-,,-,Significant
1193.9597776613,1.39353816008451,0.0122745814374075,203124.Tery_2223,3.81e-290,1.13e-58,242.2,200.0,"COG4886@1|root,COG4886@2|Bacteria,1G4SR@1117|Cyanobacteria,1HAQW@1150|Oscillatoriales",1117|Cyanobacteria,G,Leucine-rich repeat,-,-,-,ko:K13730,internalin A,"ko05100,map05100",Significant
976.372783727709,1.39362676240948,0.024240249783697,203124.Tery_1099,,1.57e-278,188.4,761.0,"COG0438@1|root,COG0438@2|Bacteria,1G1MQ@1117|Cyanobacteria,1H7FQ@1150|Oscillatoriales",1117|Cyanobacteria,M,glycosyl transferase group 1,-,-,-,-,L-malate glycosyltransferase [EC:2.4.1.-],-,Significant
3036.82480923808,1.39748784509862,0.0001456131213902,203124.Tery_2750,2.46e-285,4.53e-282,394.9,772.0,"COG0045@1|root,COG0045@2|Bacteria,1G1FU@1117|Cyanobacteria,1H7CS@1150|Oscillatoriales",1117|Cyanobacteria,C,"succinyl-CoA synthetase, beta subunit",sucC,-,6.2.1.5,ko:K01903,succinyl-CoA synthetase beta subunit [EC:6.2.1.5],"ko00020,ko00640,ko00660,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map00660,map00720,map01100,map01110,map01120,map01130,map01200",Significant
564.722902652516,1.39959055248142,0.0147368495201301,203124.Tery_4973,7.96e-241,2.5399999999999998e-238,46.2,657.0,"COG0265@1|root,COG0265@2|Bacteria,1GQZK@1117|Cyanobacteria,1HI61@1150|Oscillatoriales",1117|Cyanobacteria,O,GUN4-like,-,-,-,-,serine protease Do [EC:3.4.21.107],-,Significant
518.410969084591,1.40083174334772,0.0088289370083994,203124.Tery_1126,3.23e-208,3.59e-206,301.2,570.0,"COG1173@1|root,COG1173@2|Bacteria,1G1EI@1117|Cyanobacteria,1H7ZM@1150|Oscillatoriales",1117|Cyanobacteria,P,'ABC-type dipeptide oligopeptide nickel transport,dppC,-,-,ko:K02034,peptide/nickel transport system permease protein,"ko02024,map02024",Significant
495.032349962941,1.40143907248321,0.0092047264171334,203124.Tery_4341,7.23e-130,5.4299999999999996e-126,,358.0,"COG2340@1|root,COG2340@2|Bacteria,1G6I4@1117|Cyanobacteria,1HBFT@1150|Oscillatoriales",1117|Cyanobacteria,S,protein with SCP PR1 domains,-,-,-,-,,-,Significant
868.330157397851,1.40203917430201,0.0011258238635973,203124.Tery_0652,8.180000000000001e-156,0.0,587.1,870.0,"COG1641@1|root,COG1641@2|Bacteria,1G14X@1117|Cyanobacteria,1H74X@1150|Oscillatoriales",1117|Cyanobacteria,S,Belongs to the LarC family,-,-,4.99.1.12,ko:K09121,"pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]",-,Significant
1157.19611191203,1.40244134810574,0.0045410013911737,203124.Tery_1005,7.58e-183,3.88e-144,214.0,406.0,"COG0127@1|root,COG0127@2|Bacteria,1G033@1117|Cyanobacteria,1H83I@1150|Oscillatoriales",1117|Cyanobacteria,F,"Pyrophosphatase that catalyzes the hydrolysis of nucleoside triphosphates to their monophosphate derivatives, with a high preference for the non-canonical purine nucleotides XTP (xanthosine triphosphate), dITP (deoxyinosine triphosphate) and ITP. Seems to function as a house-cleaning enzyme that removes non-canonical purine nucleotides from the nucleotide pool, thus preventing their incorporation into DNA RNA and avoiding chromosomal lesions",rdgB,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009141,GO:0009143,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0047429,GO:0055086,GO:0071704,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576",3.6.1.66,ko:K02428,XTP/dITP diphosphohydrolase [EC:3.6.1.66],"ko00230,map00230",Significant
920.121495030556,1.40269032755645,0.0188115544775426,203124.Tery_1135,5.79e-93,1.35e-284,251.0,776.0,"COG0438@1|root,COG0438@2|Bacteria,1G291@1117|Cyanobacteria,1H7YZ@1150|Oscillatoriales",1117|Cyanobacteria,M,glycosyl transferase group 1,-,-,-,-,phosphatidyl-myo-inositol dimannoside synthase [EC:2.4.1.346],-,Significant
288.882659721001,1.40420197549874,0.0490567503830797,203124.Tery_0361,3.84e-71,1.68e-135,,383.0,"COG2274@1|root,COG2274@2|Bacteria,1GDXQ@1117|Cyanobacteria,1HFM2@1150|Oscillatoriales",1117|Cyanobacteria,V,protein secretion by the type I secretion system,-,-,-,-,,-,Significant
785.035718685933,1.40426433508866,0.0012259740180414,203124.Tery_4363,7.01e-304,7.469999999999999e-300,,823.0,"COG4995@1|root,COG4995@2|Bacteria,1G4CC@1117|Cyanobacteria,1HAD0@1150|Oscillatoriales",1117|Cyanobacteria,T,CHAT domain,-,-,-,-,,-,Significant
1172.08183826693,1.40532429938863,0.0051623302173246,203124.Tery_0471,3e-102,1.12e-98,183.0,286.0,"COG0662@1|root,COG0662@2|Bacteria,1G5UF@1117|Cyanobacteria,1HB1S@1150|Oscillatoriales",1117|Cyanobacteria,G,mannose-6-phosphate isomerase,-,-,5.3.1.8,ko:K01809,mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8],"ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130",Significant
378.712366724761,1.40653796360764,0.0062136626444058,203124.Tery_2458,5.73e-183,3.6899999999999996e-180,207.4,501.0,"COG0368@1|root,COG0368@2|Bacteria,1G0DC@1117|Cyanobacteria,1H735@1150|Oscillatoriales",1117|Cyanobacteria,H,Joins adenosylcobinamide-GDP and alpha-ribazole to generate adenosylcobalamin (Ado-cobalamin). Also synthesizes adenosylcobalamin 5'-phosphate from adenosylcobinamide-GDP and alpha-ribazole 5'-phosphate,cobS,-,2.7.8.26,ko:K02233,adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26],"ko00860,ko01100,map00860,map01100",Significant
680.804678147826,1.40950935038248,0.001406444884975,203124.Tery_0153,1.53e-196,1.4900000000000001e-223,,615.0,"COG2887@1|root,COG2887@2|Bacteria,1GQGD@1117|Cyanobacteria",1117|Cyanobacteria,L,PD-(D/E)XK nuclease superfamily,-,-,-,-,,-,Significant
740.443518219043,1.41071444526223,0.0020835951636967,203124.Tery_5043,5.44e-145,2.87e-141,199.6,398.0,"2CCNY@1|root,2Z877@2|Bacteria,1G0J1@1117|Cyanobacteria,1H7CY@1150|Oscillatoriales",1117|Cyanobacteria,E,Covalently attaches a chromophore to Cys residue(s) of phycobiliproteins,cpcT,"GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0017006,GO:0017007,GO:0017009,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:1901564",-,ko:K05383,CpeT protein,"ko00196,ko01100,map00196,map01100",Significant
497.825717230524,1.41371933079319,0.0292788018856636,203124.Tery_0709,,4.54e-301,,823.0,"COG5635@1|root,COG5635@2|Bacteria,1G14T@1117|Cyanobacteria,1H8RF@1150|Oscillatoriales",1117|Cyanobacteria,T,Ntpase (Nacht family),-,-,-,-,,-,Significant
588.58159672019,1.41699131988393,0.0018447094997466,203124.Tery_4768,1.7400000000000002e-265,1.5e-208,171.2,607.0,"COG0457@1|root,COG0457@2|Bacteria,1G3MN@1117|Cyanobacteria,1H8AK@1150|Oscillatoriales",1117|Cyanobacteria,K,TPR repeat,-,-,-,-,protein O-GlcNAc transferase [EC:2.4.1.255],-,Significant
2851.53030681608,1.42166026364028,0.0003707138320855,203124.Tery_1770,1.03e-233,1.83e-228,218.5,628.0,"COG0061@1|root,COG0061@2|Bacteria,1G08J@1117|Cyanobacteria,1H7M3@1150|Oscillatoriales",1117|Cyanobacteria,H,"Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP",nadK2,-,2.7.1.23,ko:K00858,NAD+ kinase [EC:2.7.1.23],"ko00760,ko01100,map00760,map01100",Significant
90.0847149117518,1.42357239839206,0.0220192124132645,203124.Tery_0884,8.179999999999999e-236,1.68e-48,,154.0,"2EDPH@1|root,337J6@2|Bacteria,1G95V@1117|Cyanobacteria,1HDXK@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
258.259871125643,1.43399079026339,0.0278159514113078,203124.Tery_4299,0.0,0.0,,872.0,"2C2CS@1|root,2Z7SK@2|Bacteria,1G2RX@1117|Cyanobacteria,1H6Z6@1150|Oscillatoriales",1117|Cyanobacteria,S,Protein of unknown function (DUF3754),-,-,-,-,,-,Significant
354.226357179093,1.43509205244042,0.0165967520493917,203124.Tery_4791,0.0,2.05e-201,191.1,559.0,"COG0679@1|root,COG0679@2|Bacteria,1G30E@1117|Cyanobacteria,1HA3V@1150|Oscillatoriales",1117|Cyanobacteria,S,Membrane transport protein,-,-,-,ko:K07088,malate permease and related proteins,-,Significant
383.144463498138,1.43565485011898,0.0072769993784677,203124.Tery_3466,1.3400000000000001e-223,2.37e-218,94.4,602.0,"COG3751@1|root,COG3751@2|Bacteria,1G31S@1117|Cyanobacteria,1H83K@1150|Oscillatoriales",1117|Cyanobacteria,O,Prolyl 4-hydroxylase alpha subunit homologues.,-,-,-,-,SM-20-related protein,-,Significant
1912.38621175541,1.43821729472872,0.0007427552249089,203124.Tery_5036,5.59e-160,4.32e-180,105.4,504.0,"COG0457@1|root,COG0457@2|Bacteria,1G0BJ@1117|Cyanobacteria,1H956@1150|Oscillatoriales",1117|Cyanobacteria,S,Tetratricopeptide repeat,-,-,-,-,protein O-GlcNAc transferase [EC:2.4.1.255],-,Significant
305.073422634934,1.44401750896935,0.0314262835976421,203124.Tery_3156,,2.3300000000000002e-155,61.7,436.0,"COG0454@1|root,COG0456@2|Bacteria,1G5GJ@1117|Cyanobacteria,1HAKX@1150|Oscillatoriales",1117|Cyanobacteria,K,Acetyltransferase (GNAT) family,-,-,-,-,diamine N-acetyltransferase [EC:2.3.1.57],-,Significant
229.798663973879,1.44457184866659,0.0035047339062817,203124.Tery_4650,3.03e-51,1.94e-145,46.3,409.0,"COG0235@1|root,COG0235@2|Bacteria,1G59N@1117|Cyanobacteria,1HANS@1150|Oscillatoriales",1117|Cyanobacteria,G,Class II Aldolase and Adducin N-terminal domain,-,-,-,-,L-fuculose-phosphate aldolase [EC:4.1.2.17],-,Significant
306.203426328843,1.44473755494891,0.0307344599841494,203124.Tery_2069,,6.28e-215,160.6,592.0,"COG1262@1|root,COG1262@2|Bacteria,1G3AB@1117|Cyanobacteria,1HF2K@1150|Oscillatoriales",1117|Cyanobacteria,S,Sulfatase-modifying factor enzyme 1,-,-,-,-,toxoflavin biosynthesis protein ToxD,-,Significant
615.937247599341,1.44827722737202,0.0033669653071884,203124.Tery_0435,8.649999999999999e-60,5.53e-120,267.5,342.0,"COG0503@1|root,COG0503@2|Bacteria,1G508@1117|Cyanobacteria,1HAKH@1150|Oscillatoriales",1117|Cyanobacteria,F,"Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis",apt,-,2.4.2.7,ko:K00759,adenine phosphoribosyltransferase [EC:2.4.2.7],"ko00230,ko01100,map00230,map01100",Significant
12357.9136369102,1.44865184278104,0.0010826386570108,756067.MicvaDRAFT_4970,,1.49e-05,,51.2,"2DN0V@1|root,32UTC@2|Bacteria,1G7YV@1117|Cyanobacteria,1HCIQ@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
967.33769341684,1.44940547236195,0.0061183331925596,203124.Tery_2216,2e-260,0.0,294.6,1328.0,"COG5002@1|root,COG5002@2|Bacteria,1GQAC@1117|Cyanobacteria,1H7VU@1150|Oscillatoriales",1117|Cyanobacteria,T,"Histidine kinase-, DNA gyrase B-, and HSP90-like",-,-,-,-,"two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]",-,Significant
822.525919898289,1.44945425217471,0.0073279564999641,203124.Tery_2006,5.8e-158,0.0,168.9,1066.0,"COG0265@1|root,COG1262@1|root,COG0265@2|Bacteria,COG1262@2|Bacteria",2|Bacteria,T,PFAM Formylglycine-generating sulfatase enzyme,-,-,-,-,toxoflavin biosynthesis protein ToxD,-,Significant
1435.74643415143,1.44977437800275,0.0005083779543718,203124.Tery_1469,1.7e-93,8.97e-90,,262.0,"2C5Q3@1|root,32T3U@2|Bacteria,1G7XY@1117|Cyanobacteria,1HC3H@1150|Oscillatoriales",1117|Cyanobacteria,S,Double zinc ribbon,-,-,-,-,,-,Significant
1933.06454814067,1.45032522600874,2.52885125520354e-05,203124.Tery_5032,3.59e-65,4.46e-60,153.6,188.0,"COG0509@1|root,COG0509@2|Bacteria,1G78F@1117|Cyanobacteria,1HB2B@1150|Oscillatoriales",1117|Cyanobacteria,E,The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein,gcvH,-,-,ko:K02437,glycine cleavage system H protein,"ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200",Significant
3917.15423236105,1.45158370727702,0.0005055849133899,203124.Tery_3731,2.85e-14,1.19e-125,250.9,361.0,"COG0106@1|root,COG0106@2|Bacteria,1G1S9@1117|Cyanobacteria,1H7RU@1150|Oscillatoriales",1117|Cyanobacteria,E,1-(5-phosphoribosyl)-5- (5-phosphoribosylamino)methylideneamino imidazole-4-carboxamide isomerase,hisA,"GO:0000105,GO:0000162,GO:0003674,GO:0003824,GO:0003949,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006547,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016853,GO:0016860,GO:0016861,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",5.3.1.16,ko:K01814,phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16],"ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230",Significant
329.046784282204,1.45251532771552,0.0152036818604796,203124.Tery_0137,3.2000000000000003e-66,7.040000000000001e-215,,594.0,"29U9H@1|root,30FJI@2|Bacteria,1G5VU@1117|Cyanobacteria,1HBDW@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
502.267638249146,1.4528168615916,0.0124177130738773,65393.PCC7424_3298,0.0,1e-197,68.1,574.0,"2DJE1@1|root,305TT@2|Bacteria,1GD8Y@1117|Cyanobacteria,3KKHB@43988|Cyanothece",1117|Cyanobacteria,-,-,-,-,-,-,DNA sulfur modification protein DndB,-,Significant
236.617679152609,1.45330352428205,0.0099986428019209,203124.Tery_0747,5.770000000000001e-200,3.5500000000000003e-66,190.4,201.0,"COG0832@1|root,COG0832@2|Bacteria,1G6IB@1117|Cyanobacteria,1HBJT@1150|Oscillatoriales",1117|Cyanobacteria,E,Belongs to the urease beta subunit family,ureB,-,3.5.1.5,ko:K01429,urease subunit beta [EC:3.5.1.5],"ko00220,ko00230,ko00791,ko01100,ko01120,map00220,map00230,map00791,map01100,map01120",Significant
786.78576740055,1.45387232830831,0.0049647884790559,203124.Tery_4787,5.82e-205,0.0,629.1,936.0,"COG1115@1|root,COG1115@2|Bacteria,1G1I5@1117|Cyanobacteria,1H7CU@1150|Oscillatoriales",1117|Cyanobacteria,E,amino acid carrier protein,-,-,-,ko:K03310,"alanine or glycine:cation symporter, AGCS family",-,Significant
1131.25166522003,1.45418293257627,0.0010012230458194,203124.Tery_3476,0.0,0.0,,923.0,"28MCN@1|root,2ZAQR@2|Bacteria,1G1C5@1117|Cyanobacteria,1H8NJ@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
583.098037561923,1.45588908583205,0.0110934616294299,203124.Tery_1706,2.2300000000000003e-289,1.5e-281,,783.0,"COG4372@1|root,COG4372@2|Bacteria,1G1S5@1117|Cyanobacteria,1H9MF@1150|Oscillatoriales",1117|Cyanobacteria,S,Transposase,-,-,-,-,,-,Significant
104.779721900758,1.45839414362675,0.0437647341160614,65093.PCC7418_2258,,5.19e-57,73.7,187.0,"COG1262@1|root,COG1262@2|Bacteria,1G3IH@1117|Cyanobacteria",1117|Cyanobacteria,S,PFAM Sulphatase-modifying factor,-,-,-,-,formylglycine-generating enzyme [EC:1.8.3.7],-,Significant
1224.20567670658,1.46033703913927,0.0160912026030808,203124.Tery_3406,3.9799999999999994e-89,0.0,648.1,1061.0,"COG4147@1|root,COG4147@2|Bacteria,1G197@1117|Cyanobacteria,1H6X7@1150|Oscillatoriales",1117|Cyanobacteria,S,Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family,-,-,-,ko:K14393,cation/acetate symporter,-,Significant
2189.12593340387,1.4683562531846,0.0172256272808923,203124.Tery_0379,0.0,0.0,42.4,1508.0,"COG3210@1|root,COG3210@2|Bacteria,1G0EK@1117|Cyanobacteria,1H8VS@1150|Oscillatoriales",1117|Cyanobacteria,U,filamentous hemagglutinin family N-terminal domain,-,-,-,-,fibronectin-binding autotransporter adhesin,-,Significant
384.726943579301,1.47004029290856,0.0225343101838235,203124.Tery_0352,0.0,4.67e-278,483.1,761.0,"COG0156@1|root,COG0156@2|Bacteria,1FZY9@1117|Cyanobacteria,1H9AQ@1150|Oscillatoriales",1117|Cyanobacteria,H,"Catalyzes the decarboxylative condensation of pimeloyl- acyl-carrier protein and L-alanine to produce 8-amino-7- oxononanoate (AON), acyl-carrier protein , and carbon dioxide",bioF,-,2.3.1.47,ko:K00652,8-amino-7-oxononanoate synthase [EC:2.3.1.47],"ko00780,ko01100,map00780,map01100",Significant
193.410048623701,1.47056236426753,0.0122645704926438,203124.Tery_3671,2.66e-146,4.02e-142,,404.0,"2A70U@1|root,30VW1@2|Bacteria,1G5C4@1117|Cyanobacteria",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
985.912076602068,1.47310945328206,0.0035983035218678,203124.Tery_0345,,0.0,,1018.0,"COG3827@1|root,COG3827@2|Bacteria,1G1YK@1117|Cyanobacteria,1H7BT@1150|Oscillatoriales",1117|Cyanobacteria,S,Protein of unknown function (DUF3352),-,-,-,-,,-,Significant
256.184150631895,1.47404887200654,0.0146468594218546,203124.Tery_1927,4.94e-72,4.3399999999999996e-67,48.2,204.0,"COG2931@1|root,COG2931@2|Bacteria,1GGZU@1117|Cyanobacteria,1HH1Q@1150|Oscillatoriales",1117|Cyanobacteria,Q,calcium- and calmodulin-responsive adenylate cyclase activity,-,-,-,-,glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46],-,Significant
4658.01816849043,1.47870612435659,2.30875372851652e-05,203124.Tery_0218,0.0,0.0,1254.5,1719.0,"COG0058@1|root,COG0058@2|Bacteria,1FZUX@1117|Cyanobacteria,1H71S@1150|Oscillatoriales",1117|Cyanobacteria,G,"Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties",-,-,2.4.1.1,ko:K00688,glycogen phosphorylase [EC:2.4.1.1],"ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931",Significant
2180.34974742366,1.4807957254759,0.0022642399649209,203124.Tery_4662,1.79e-122,1.38e-170,107.2,476.0,"COG0546@1|root,COG0546@2|Bacteria,1G1Q9@1117|Cyanobacteria,1H8S6@1150|Oscillatoriales",1117|Cyanobacteria,S,"haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E",-,-,3.1.3.18,ko:K01091,phosphoglycolate phosphatase [EC:3.1.3.18],"ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130",Significant
425.958549767965,1.4844262868528,0.0003377578259368,203124.Tery_3435,5.4300000000000006e-157,2.36e-152,294.7,427.0,"COG0110@1|root,COG0110@2|Bacteria,1G00U@1117|Cyanobacteria,1H85Q@1150|Oscillatoriales",1117|Cyanobacteria,S,Acetyltransferase (Isoleucine patch superfamily),-,-,-,ko:K03818,putative colanic acid biosynthesis acetyltransferase WcaF [EC:2.3.1.-],-,Significant
631.94229668045,1.48704257946549,0.0041191773227377,203124.Tery_2724,5.5300000000000004e-201,3.41e-196,,545.0,"COG3306@1|root,COG3306@2|Bacteria,1G4SS@1117|Cyanobacteria,1H9Y8@1150|Oscillatoriales",1117|Cyanobacteria,M,glycosyltransferase involved in LPS biosynthesis,-,-,-,-,,-,Significant
6554.32612054975,1.48840856819476,0.0030258336191387,203124.Tery_4800,2.48e-157,0.0,199.7,1343.0,"COG1403@1|root,COG3344@1|root,COG1403@2|Bacteria,COG3344@2|Bacteria,1G065@1117|Cyanobacteria,1H9JB@1150|Oscillatoriales",1117|Cyanobacteria,L,reverse transcriptase,-,-,2.7.7.49,ko:K00986,RNA-directed DNA polymerase [EC:2.7.7.49],-,Significant
1032.16391349319,1.48922203992593,0.0015829290475359,203124.Tery_2028,3.77e-154,2.32e-149,371.7,420.0,"COG0131@1|root,COG0131@2|Bacteria,1G08H@1117|Cyanobacteria,1H8RZ@1150|Oscillatoriales",1117|Cyanobacteria,E,PFAM Imidazoleglycerol-phosphate dehydratase,hisB,"GO:0000105,GO:0003674,GO:0003824,GO:0004424,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",4.2.1.19,ko:K01693,imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19],"ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230",Significant
286.761008353464,1.49632532749131,0.0009170956201627,203124.Tery_1029,,8.069999999999999e-61,,187.0,"COG4640@1|root,COG4640@2|Bacteria",2|Bacteria,KT,response to antibiotic,-,-,-,-,,-,Significant
